,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.26395043096862,0.215761705731966,0,-1.38777878078145e-17,0,0,0.217529695436378,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122647655149095,0,0,0,0,0,0,0.0791261995255516,0,0,0,0,0.036067631877355,0,0,0.150354614515896,0,0,0.0315847551922551
X002142.CH.EQUITY,0.298800904192361,0,0,0.0141829221450017,0,0,0,0,0,0,0,0,0,0,0,0,0.0471446540165062,0,0.124414235885109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218406648968156,0,0,0,0,0.134857077395283,0,0,3.46944695195361e-18,-0.100732485143382,0
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0622647827563607,0.110170518440879,0,0,0.127121740787689,0.0524550847562231,0,0,0.202992855643117,0,0,0.0564993705425228,0,0.0508525724660869,0,0,0,0,0.086903744168866,0,0,0,0,0.260790809438791,0,0,0,0,0,0,0.0356493603120902,0.0814698467298388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106093759373973,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.243097885110668,0,0.0794501090713907,0.404328151083691,0,0,0,0.179983998018398,0,0,0.0900442576219952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.326673186257573,0,0,0.418037829733743,0,0,0,0,0,0,0,0,0,0,0.0216732424514703,0.0436682878564807,0,0,0,0,0,0,0.0720445417045714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412549439079045,0,0,0,0,0.0191347178897435,0,0,0
X601009.CH.EQUITY,0.208870518982658,0,0.106436170452568,0,0.146154390042829,0,0,0,0.0259943784168871,0,0.0612368352439297,0.0860413018534663,0,0,0.0167013547138774,0,0,0,0,0.201195327960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106428972315028,0,0,0,0,0,0,0,0,0,0,0.0733200590734996,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0373019677497699,0,0,0.191344314632361,0,0.28998794977355,0,0,0,0,0,0,0.254689684913013,0.169232509747578,0,0,0,0,0,0,0,0.0680055193911518,0.0235463581215389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640472736485563,0
X601169.CH.EQUITY,0,0,0,0.0487175661604271,0,0,0,0.0549100993262998,0,0,0.36288919452177,0,0.0706068867263298,2.71050543121376e-20,0,0,0,0.254624861715196,0,0,0,0,0,0,0,0,0.0783153708510232,0,0,0,0,0,0,0,0.0273604102714053,0,0,0,0,0.00448511308655728,0,0,0.0858803095131193,0.0155823041088969,0,0,0,0,0,0,0,0
