,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0260929267716463,0.00274981231168805,0.274625971388905,0,0,0.172922289891093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559565918571058,0,0,0,0.0798930922999558,0,0,0.0435706521128788,0,0,0,0,0.0543191111507597,0,0,0,0,0,0,0,0.258881817506875,0,0,0,0.0151959881377147
X002142.CH.EQUITY,0.0649650393854041,0,0,0,0,0.199922090457707,0,0,0,0,0,0,0,0,0,0,0.115955097389686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253507974598397,0,0,0,0,3.46944695195361e-18,0,0,0.00907208776990782,0,0,0,0.257437906947658,0,0,0,0,0,0,-0.055149873690461
X600000.CH.EQUITY,0,0,0,6.93889390390723e-18,0.396345131176374,0,0,0.100248958787971,0.228147233657583,0,0,0,0,0,0,0,0,0,0.00945312224971245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417284326328208,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0142389495593764,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.177460324266448,0,0,0.171109327758019,0.198156418161071,0.0259523397698313,0,0,0,0,0.0417111834702125,0.1880034126749,0,0,0,0,0,-0.117822483830066,0,0,0,-0.0330479986378381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304538862356242,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.319719267258844,0,0,0.197659870092883,0,0,0.180012520413747,0.21908281396195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569589295571753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0.287926522156798,0,0,0,0,0,0,0,0,0,0.0444888843343895,0.0246658907682289,2.77555756156289e-17,0,0,0,0,0.0112508238242955,0,0,0,0.132052069573255,0,0,-6.93889390390723e-18,0,0,0,0,0,0.201228595723473,0.263791379677262,0,0,0.150223854211662,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.242423497729089,0,0.0667267023355295,0.101912813658019,0,0.155944245229974,0,0,0,0,0,0,0.318335773620262,0.0247600271132629,0,0,0,0.0010591467138637,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784085894123613,-0.0131072009413659
X601169.CH.EQUITY,0,0,0,0.0566405795924723,0.012739160706524,0,0,0,0.372802342025854,0,0.06715080956467,0,0,0,0,0.261616898750283,0,0,0,0,0,0.079879231758445,0,0,0,0.0199157901626683,0,0,0.0310071416057078,0,0,0,0.0783910815640229,0.0215460271710414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.178458994734002,0,-6.93889390390723e-18,0,0,0,0,0,0.215456182418692,0,0.0937082159049034,0,0,0.142785725911624,0.0650510723186014,0,0,0,0,0,0,0,0,0,0,0,0.210499090076898,0.00493273894352687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577466776941658,0,0,0,0
X601288.CH.EQUITY,0.0327106847816977,0,0,0,0,0,0,0,0.0896004229048476,0,0.0950156809606111,0.369323689579049,0,0,0.309635306992633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751553480670927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254413882712553
