,Date,X000001.CH.EQUITY,X000002.CH.EQUITY,X000069.CH.EQUITY,X000166.CH.EQUITY,X000402.CH.EQUITY,X000415.CH.EQUITY,X000627.CH.EQUITY,X000656.CH.EQUITY,X000671.CH.EQUITY,X000728.CH.EQUITY,X000776.CH.EQUITY,X000783.CH.EQUITY,X000961.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X002146.CH.EQUITY,X002673.CH.EQUITY,X002736.CH.EQUITY,X002939.CH.EQUITY,X002945.CH.EQUITY,X002958.CH.EQUITY,X101.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X1299.HK.EQUITY,X1432.TT.EQUITY,X1436.TT.EQUITY,X1437.TT.EQUITY,X1442.TT.EQUITY,X1463.TT.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1805.TT.EQUITY,X1808.TT.EQUITY,X1903.TT.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X2388.HK.EQUITY,X2501.TT.EQUITY,X2505.TT.EQUITY,X2506.TT.EQUITY,X2509.TT.EQUITY,X2511.TT.EQUITY,X2514.TT.EQUITY,X2520.TT.EQUITY,X2524.TT.EQUITY,X2527.TT.EQUITY,X2528.TT.EQUITY,X2530.TT.EQUITY,X2534.TT.EQUITY,X2536.TT.EQUITY,X2537.TT.EQUITY,X2538.TT.EQUITY,X2539.TT.EQUITY,X2540.TT.EQUITY,X2542.TT.EQUITY,X2545.TT.EQUITY,X2548.TT.EQUITY,X2597.TT.EQUITY,X267.HK.EQUITY,X2701.TT.EQUITY,X2801.TT.EQUITY,X2809.TT.EQUITY,X2812.TT.EQUITY,X2816.TT.EQUITY,X2820.TT.EQUITY,X2823.TT.EQUITY,X2832.TT.EQUITY,X2834.TT.EQUITY,X2836.TT.EQUITY,X2838.TT.EQUITY,X2841.TT.EQUITY,X2845.TT.EQUITY,X2849.TT.EQUITY,X2850.TT.EQUITY,X2851.TT.EQUITY,X2852.TT.EQUITY,X2855.TT.EQUITY,X2867.TT.EQUITY,X2880.TT.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X2885.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2888.TT.EQUITY,X2889.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X2897.TT.EQUITY,X2905.TT.EQUITY,X2923.TT.EQUITY,X300059.CH.EQUITY,X3040.TT.EQUITY,X3056.TT.EQUITY,X3266.TT.EQUITY,X388.HK.EQUITY,X5.HK.EQUITY,X5519.TT.EQUITY,X5522.TT.EQUITY,X5525.TT.EQUITY,X5531.TT.EQUITY,X5533.TT.EQUITY,X5534.TT.EQUITY,X5871.TT.EQUITY,X5876.TT.EQUITY,X5880.TT.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X600036.CH.EQUITY,X600048.CH.EQUITY,X600061.CH.EQUITY,X600109.CH.EQUITY,X600208.CH.EQUITY,X600340.CH.EQUITY,X600369.CH.EQUITY,X600383.CH.EQUITY,X600390.CH.EQUITY,X6005.TT.EQUITY,X600606.CH.EQUITY,X600663.CH.EQUITY,X600816.CH.EQUITY,X600837.CH.EQUITY,X600848.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601009.CH.EQUITY,X601066.CH.EQUITY,X601108.CH.EQUITY,X601155.CH.EQUITY,X601162.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601198.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601236.CH.EQUITY,X601288.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601328.CH.EQUITY,X601336.CH.EQUITY,X601377.CH.EQUITY,X601398.CH.EQUITY,X601555.CH.EQUITY,X601577.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601818.CH.EQUITY,X601828.CH.EQUITY,X601838.CH.EQUITY,X601878.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X6024.TT.EQUITY,X6177.TT.EQUITY,X6592.TT.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,X83.HK.EQUITY,X9940.TT.EQUITY,X9941.TT.EQUITY,X9945.TT.EQUITY,X9946.TT.EQUITY,X002797.CH.Equity,X600909.CH.Equity,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X600918.CH.Equity,X601696.CH.Equity,X601990.CH.Equity
1,2019-01-02,22995.3047,38156.1466,7137.5186,13267.8358,2761.5184,3181.4401,4039.1323,4738.9093,3039.5765,3437.9831,12777.9603,4117.6311,3011.2536,19385.5934,12136.9221,4974.1458,3914.1241,9918.2466,4418.5119,NA,NA,8369.0768,42211.036,24988.3918,26160.5656,21485.0464,97025.2648,45.8855,94.764,118.9306,151.5612,70.9286,40228.0526,13200.8306,23.991,535.9221,252.6046,17785.8536,24723.4187,38388.33,738.382,280.6245,144.5906,164.398,532.6704,288.4584,341.2619,326.1694,194.9575,103.615,139.8624,607.8549,209.7624,59.1741,173.5475,358.1077,133.8356,1686.6435,271.5152,609.7434,210.9649,43956.9031,186.3902,5486.3299,1073.4381,1162.5702,135.6081,593.3806,3631.5226,231.079,2139.6025,307.9118,830.2509,200.99,1061.0516,830.1081,358.256,327.9937,142.363,535.3012,870.8017,6525.6293,15327.1327,18734.6116,4705.4867,7071.5039,5770.979,11244.8187,4441.6606,3464.0408,874.9097,3716.7381,12605.2662,7937.0836,626.3782,482.0973,1065.7764,8924.9548,63.1433,115.1673,128.7698,35433.1918,161857.4361,72.4197,925.5449,150.1442,320.7726,146.422,735.7188,4109.8565,5343.5441,7186.8295,41490.9692,13659.6435,34794.1962,26780.9254,90092.2017,20298.5661,5427.0577,3155.6539,3609.1152,11007.0941,2903.9558,6184.2709,3774.553,671.0878,10745.8381,5839.0215,3506.8284,13493.6841,3205.7141,9993.1556,5502.4373,NA,7635.1829,12337.7715,7873.9255,8866.8664,3776.188,7945.4477,4604.7128,44623.5951,17100.2408,3810.1262,19283.0872,17533.7535,NA,177019.9481,151313.2698,30676.7957,59063.2194,16473.7122,4381.7572,264455.7186,2950.9917,4208.3201,33868.6888,75924.221,18112.9738,5596.136,26563.757,5090.247,4174.4004,3482.8989,8017.7543,6358.132,201118.396,144160.4539,3540.6241,35300.4501,262.8221,223.5867,969.9951,35515.7893,21077.8197,11353.6911,703.8105,814.6084,1447.189,114.1736,2756.1877,2469.583212,42917.17069,10200.87805,5283.654518,NA,NA,3477.337409
2,2019-01-03,23187.0514,38434.5014,7139.1745,13543.8666,2709.6964,3203.8556,3997.3659,4786.474,3052.8783,3526.0796,12867.7115,4320.9118,3006.9155,19472.6848,12202.8106,4910.0337,3984.9224,10118.7427,4488.9187,NA,NA,8351.2322,41040.6043,25667.5241,26294.5137,21751.1362,95388.2611,45.3062,94.8535,118.557,151.085,70.9863,41436.6142,13261.0284,23.9416,539.2314,251.811,17757.9828,23771.143,37736.784,741.6955,274.103,143.5097,165.2823,533.6257,285.0945,345.9005,322.0303,197.8468,101.7649,138.9846,604.7455,208.5645,58.4042,175.804,356.9827,133.4152,1702.1255,271.1929,614.1034,207.6789,45098.3026,185.076,5469.0946,1045.8309,1158.918,137.596,595.8659,3620.1142,231.5313,2153.5886,307.2814,828.5139,200.8515,1055.6007,824.3298,357.1305,326.0073,141.9158,540.3743,871.9071,6542.5149,15179.5532,18370.5974,4666.4756,7049.2888,5715.0018,11209.4932,4427.7071,3378.1756,874.9009,3723.3135,12628.8108,7952.1096,623.6289,473.8894,1048.3377,9017.424,63.455,115.1431,128.3653,35327.1456,161828.7211,71.5955,936.1658,149.6725,322.9153,148.2716,738.1089,4051.0061,5326.7573,7204.9581,41901.0344,13714.6023,34901.2705,26709.4698,90867.6988,20598.2023,5622.2302,3217.1226,3591.4022,10947.5342,3006.5628,6241.057,3823.6611,673.4895,10694.9436,5748.0652,3541.5692,13740.5949,3101.5599,10029.1569,5531.8372,NA,7783.8975,12421.9786,7911.9547,9259.9043,3828.197,7970.1246,4665.9197,44891.8412,17229.44,3860.8239,19688.5818,17762.9316,NA,177760.5276,151492.2242,31196.5772,59839.9505,16587.9704,4502.1279,264309.0914,3012.2235,4222.1734,34269.5967,76311.7338,18441.9107,5697.0601,27083.4871,4976.1412,4189.4126,3540.9391,8140.951,6983.8695,201851.7208,144439.0221,3548.9028,35222.3005,270.282,221.6987,956.0288,36377.0292,21077.2545,11861.3478,701.5995,817.3859,1462.1378,113.8149,2838.778248,2529.183219,43045.70193,10230.73714,5261.19943,NA,NA,3560.232476
3,2019-01-04,24370.2614,39888.6823,7320.9141,14500.1638,2815.1068,3331.0618,4092.3182,4788.2159,3142.4253,3880.0991,13737.2685,4660.5557,3132.2185,19986.0384,12472.6308,5032.0842,4282.0371,10910.2555,4937.8005,NA,NA,8657.0765,40946.9681,26318.232,27742.8133,22835.7507,97807.1524,43.9673,95.0044,118.9074,151.0428,70.6333,43412.8299,13906.9846,24.0384,540.8253,255.5117,17807.2735,25030.1569,37920.4214,742.0046,270.3879,144.5625,165.2089,532.5666,284.2939,349.3776,323.6069,200.1876,102.0657,138.5159,606.533,210.8026,58.284,174.9186,359.364,130,1714.7358,270.93,618.6161,213.5549,45892.714,184.8923,5485.2606,1054.5315,1156.6178,135.9275,601.9895,3598.2223,231.6248,2149.5699,307.5139,830.0891,200.4565,1057.6591,826.7664,358.1862,326.971,141.8461,551.0044,878.3367,6524.3575,15058.2168,18180.0497,4592.7875,7105.3005,5731.8947,11154.2765,4406.8957,3285.2497,873.8232,3679.4028,12539.4788,7955.5759,620.7695,463.2065,1054.2629,9622.5876,63.6426,114.8062,127.6004,36235.3986,164561.1766,71.508,932.1488,148.668,322.2899,146.3935,747.835,4104.8668,5335.8412,7205.842,42557.2051,13980.919,35583.1566,26948.5656,93159.5805,21177.1171,6184.2425,3469.241,3667.8181,11371.2173,3311.7097,6466.7738,4037.8587,670.2031,10911.3954,5826.7339,3773.741,14654.6771,3181.8947,10234.4713,5653.3397,NA,8324.8571,13248.9673,8087.701,10146.8024,4210.9819,8245.6914,5135.1336,45966.6205,17512.7128,4183.4122,20764.1498,17960.2937,NA,180294.3246,153070.0342,32581.9893,60519.1553,17196.9715,4932.6965,267986.9166,3314.6517,4383.0953,35306.3212,77687.6308,19626.172,6176.3224,27723.5783,5067.325,4327.6554,3896.4506,8874.8273,7681.4572,205580.7748,145808.3183,3643.8847,35799.2577,269.0751,220.7686,943.036,37058.1312,21821.5538,12321.3779,698.8864,820.694,1479.495,114.1513,3125.503989,2783.276073,43337.0688,10082.88133,5335.472384,NA,NA,3917.909058
4,2019-01-07,24411.0067,40229.2333,7412.5331,14407.7415,2905.6011,3358.1111,4103.3688,4676.4407,3162.7342,3836.5409,13888.785,4592.4302,3178.5813,20328.4358,12582.3372,5058.3661,4268.0429,10831.9953,4923.9551,NA,NA,8805.2126,41161.3346,26359.0999,28517.0094,23141.7678,97563.4771,43.7724,95.3246,119.8127,150.4465,71.1453,43703.1406,14113.5275,24.1776,556.4521,254.0632,18211.8617,25413.6927,37983.0474,743.3566,271.3253,144.4592,169.0217,547.9938,291.4805,347.4928,327.1215,203.1156,102.7568,139.2959,618.1257,212.2725,58.8277,174.0918,359.1074,127.5279,1726.765,273.396,626.2609,221.7281,45738.3559,185.4905,5640.2231,1064.9889,1167.2353,136.5217,601.5596,3654.2776,232.6403,2199.9198,313.0349,839.101,201.3013,1066.4541,822.9984,360.4944,328.6538,143.2112,564.1506,877.7095,6669.5766,15263.3765,18432.1312,4735.2065,7135.3762,5879.5314,11300.8145,4522.3112,3532.088,881.4369,3804.8222,12720.3808,8009.9696,621.1095,465.5591,1104.3497,9671.2033,63.5971,118.1084,128.081,36869.202,165946.5014,72.9518,931.4831,149.2848,325.2172,149.5295,750.1281,4173.0916,5352.001,7221.0948,42757.8109,13943.8061,35538.2348,27044.8621,93628.7986,21112.7651,6120.7308,3460.9512,3702.8264,11572.8865,3361.8516,6510.5949,4026.8771,674.9979,11065.1878,5927.8254,3751.9994,14811.4998,3302.2687,10228.4063,5646.1409,NA,8221.8677,13150.7747,8097.1595,10253.1357,4154.2505,8297.6036,5519.4862,45999.7772,17498.2807,4162.5038,20852.4159,17929.037,NA,179811.1592,153034.4118,32194.0706,60702.3382,16039.6764,4975.3407,267578.5615,3306.0867,4444.8735,34861.0125,77310.0068,19775.7852,6157.2954,27831.5152,5140.9045,4334.0689,3906.9723,8856.276,8471.218,205858.4731,145899.4083,3650.3693,35866.5036,270.0283,222.5913,941.1466,37402.9622,21913.1058,12354.3147,705.5626,829.0222,1504.4902,114.5261,3205.378485,2737.816377,43329.64573,10033.37628,5360.082703,NA,NA,3924.304583
5,2019-01-08,24202.7336,40128.3685,7326.3553,14468.884,2913.3911,3429.2273,4058.7962,4628.19,3155.8092,3840.22,13823.703,4599.0244,3139.6683,20344.9769,12373.0932,5031.3634,4271.7826,10768.692,4872.562,NA,NA,8836.3825,41609.5184,26039.8758,29448.8214,23357.8004,98605.884,43.0023,95.0595,120.301,151.2075,70.763,44167.4548,14550.8174,24.2211,552.6604,251.1722,18263.2254,24880.6765,38238.757,731.0211,270.9383,142.9988,169.3413,544.5814,291.0648,343.7314,323.538,200.6355,101.8474,138.2196,610.039,211.9697,59.1335,174.5445,358.5952,126.1581,1707.2862,279.9109,628.0595,223.1622,45572.9882,185.226,5552.8528,1059.7385,1159.8571,135.2916,600.7017,3616.5431,233.4878,2196.7824,311.9141,837.0324,201.0142,1064.9332,818.6516,359.9802,328.1851,142.0308,563.346,868.7695,6622.6486,15158.6835,18385.4835,4704.2048,7125.2,5890.0854,11240.6169,4482.035,3503.3526,877.4379,3744.5969,12607.4466,7978.5497,617.0952,463.5554,1043.5464,9615.3088,63.5064,117.2641,127.3274,36568.3755,165501.7056,72.8478,927.4468,151.5985,321.6005,146.5426,734.9429,4200.5775,5311.132,7251.5353,42658.4254,13864.4878,35474.8009,27053.4211,92636.3171,20810.9203,6094.0935,3499.5578,3689.0898,11345.676,3574.9392,6468.9796,4069.3407,674.7876,11008.3694,5886.8685,3718.8733,14795.3829,3246.9871,10208.2774,5606.8991,NA,8219.1955,13004.6426,8057.4292,10662.9888,4152.9169,8294.9399,5449.6877,46166.8892,17523.5147,4149.0945,20755.1742,17907.3355,NA,177889.4487,151431.7229,31580.402,60974.7268,15609.3076,5003.0583,265694.5647,3318.1579,4398.5129,34339.5436,76479.2278,19800.929,6154.0785,27641.4312,5125.8768,4274.6977,3915.4459,8881.5884,8852.8844,205782.7474,144928.1768,3622.3651,35866.2701,264.2103,223.0649,946.9683,37459.0107,21662.508,12401.4888,712.9155,829.6202,1479.5818,112.5402,3270.787369,2758.072141,43210.24154,10101.30475,5294.312759,NA,NA,3935.078693
6,2019-01-09,25032.8379,40908.9648,7508.5755,14543.5841,2998.5744,3419.7192,4101.4903,4636.4209,3189.9228,3830.4296,14065.7377,4590.3278,3139.5543,20461.607,12597.4009,5140.2465,4273.2923,10740.0997,4938.6841,NA,NA,8930.0118,42593.8167,27239.1143,29973.2387,23587.2092,101553.9751,43.2092,95.5346,121.2352,150.5736,71.2054,44361.3108,14631.8943,24.2762,555.9205,254.2777,18654.3761,25244.8181,39393.2862,736.4505,269.2915,143.324,177.0325,551.0934,293.3702,348.6046,327.3978,202.848,103.2259,138.0941,621.055,212.9923,59.8538,174.9414,357.4213,128.1119,1747.1733,285.871,644.7753,224.9854,46324.675,185.6472,5708.5926,1064.0184,1173.9478,136.2911,608.6119,3663.8835,235.2006,2232.9352,313.9753,851.1703,202.9545,1077.9754,830.0541,364.3914,329.8904,143.3321,571.4026,878.4509,6731.4618,15641.9683,18753.8011,4812.1169,7282.1204,5960.4265,11420.8125,4560.0346,3527.154,892.2583,3844.6517,12826.1334,8096.9026,623.2019,468.6379,1125.0702,9649.79,63.8555,116.5146,128.1892,37629.0723,167452.8939,74.2104,947.1971,152.3051,328.652,147.8025,748.8754,4398.6431,5423.1449,7349.6889,43007.8151,14011.2959,35808.9935,27271.7579,94952.6212,21180.0606,6100.7563,3491.0102,3708.1358,11505.5639,3560.2771,6674.5383,4073.8566,689.1398,11118.7448,5920.9897,3714.0083,15060.8209,3247.3432,10260.9808,5650.8955,NA,8134.4755,13128.1095,8161.2326,11213.2148,4163.8296,8238.4666,5629.7741,46801.345,17613.9851,4158.3801,20955.3034,17935.6744,NA,179991.4163,155200.1373,31886.6326,61728.0997,15794.4917,5117.2865,271018.6013,3308.8882,4421.2216,35140.0537,78404.1525,20089.2659,6211.9062,28162.3075,5181.4651,4323.2577,3950.3276,8932.7921,8934.8123,210568.8486,146233.553,3654.5521,36409.0243,267.1039,225.1578,949.1217,37746.2602,21532.186,12714.5525,727.7023,845.7816,1530.2052,113.7095,3262.946009,2751.875,43645.44589,10273.57588,5386.293559,NA,NA,3984.787661
7,2019-01-10,25546.3143,40699.8783,7577.4605,14374.4038,2985.1874,3416.3593,4046.5343,4790.2879,3156.0562,3812.3721,13924.3112,4520.6765,3104.0142,20271.0841,12575.4178,5098.532,4214.4849,10521.0282,4813.8555,NA,NA,8928.8725,42344.4627,27102.998,29757.3669,23612.2763,102927.7699,43.356,94.8504,121.5182,150.5149,71.7403,44651.3554,14656.0596,24.2146,550.6975,254.6009,18593.8902,25407.2971,39320.8146,741.8118,270.3176,143.2682,173.031,545.6071,289.9701,344.3788,327.2702,202.3301,102.0392,137.6007,630.438,213.4497,59.9281,174.1709,356.6192,124.4915,1755.9637,286.2917,647.2208,227.0897,46392.9935,185.5748,5674.5777,1059.8653,1173.4903,135.5464,606.1942,3662.4558,235.6997,2242.4468,314.5286,849.0916,203.3697,1077.5553,826.5516,365.2755,329.7619,143.2763,582.4681,878.1086,6728.8387,15586.0241,18705.6954,4810.2417,7349.6139,5958.1038,11526.7716,4524.3672,3525.7796,895.5735,3806.552,12789.4781,8093.7474,619.041,463.0862,1090.7232,9524.2315,63.8306,116.8078,126.4231,37337.0633,165642.1851,73.5832,952.2539,151.8841,326.9445,149.1344,743.8695,4459.7423,5487.6291,7387.6406,43064.9953,16818.62,35823.345,28597.9592,95861.3036,21026.7878,6008.9566,3474.9949,3686.2473,11409.5694,3367.8562,6610.4383,4019.7781,682.088,11059.5143,5931.6082,3657.6396,14934.8756,3187.5452,10237.5472,5690.5663,NA,7999.8333,12990.7228,8171.708,10914.8003,4086.76,8154.5915,5493.9972,46912.9181,17721.6735,4087.0714,20819.0454,17965.3215,NA,178713.26,157412.9308,31498.1808,61474.8389,15674.9534,5031.0121,270325.8125,3283.4941,4354.7506,34816.9221,78769.7469,19794.5663,6122.0248,28100.0387,5131.8324,4267.5489,3903.6607,8844.8886,8379.4389,210483.4039,145774.3651,3646.7312,36168.8746,265.2809,229.0325,944.0075,37252.2035,21367.766,12592.1833,726.2224,865.0722,1531.2378,113.6652,3157.49989,2725.684614,42800.02249,10746.89149,5371.268174,NA,NA,3855.147043
8,2019-01-11,25897.6734,41176.3103,7582.1061,14529.2144,2996.576,3475.1181,4061.972,4713.813,3162.1079,3836.8694,14155.7493,4554.2759,3165.2271,20663.9891,12715.8162,5278.7238,4256.4542,10573.2917,5047.9038,NA,NA,8995.6668,42676.1497,27627.2178,30198.0882,23803.3448,103674.3785,43.0777,94.838,122.1628,150.4953,71.4497,45084.5582,14808.8512,24.1333,541.6157,253.3013,18783.263,25843.2282,39446.647,737.9504,266.8898,143.2496,162.8977,550.8071,285.8258,333.7014,320.3584,201.4262,102.0259,138.9015,625.5442,212.8817,59.4323,172.0416,355.2473,122.5713,1753.8416,285.1904,647.1367,224.4302,46011.283,184.8202,5705.6269,1065.3347,1184.7851,136.566,606.1155,3681.528,233.3065,2231.7752,315.1634,850.7281,202.602,1077.4153,823.2656,361.6373,329.719,143.7466,577.8777,877.9945,6746.7056,15268.3325,18580.8891,4814.4752,7383.8204,6014.2472,11481.1164,4506.8366,3446.1898,893.6259,3806.0576,12724.511,8092.6961,618.9606,468.3945,1130.1364,9675.202,64.1292,116.4541,127.5506,37488.0142,167137.5258,73.2746,937.2108,154.3954,317.4266,150.0412,741.8876,4417.293,5540.1874,7407.0863,43619.9163,16973.7961,36210.4536,28966.2554,98369.1114,21089.4168,6050.633,3532.9733,3713.0263,11595.2064,3389.0522,6742.4688,4040.6565,681.9994,11245.6511,5965.077,3679.6808,15049.0444,3223.6021,10327.8162,5712.2761,NA,7900.1957,13100.7479,8202.8834,10906.3811,4139.5005,8272.464,5614.5327,47306.9244,17914.3389,4106.742,20965.6531,18130.8162,NA,180323.1998,159088.432,32237.5725,62495.0643,15936.9653,5178.9364,272121.0418,3322.6374,4406.7803,34944.671,79503.3623,20094.4641,6191.3689,28458.3066,5228.9009,4294.5127,3982.6303,8947.5353,8277.5059,210806.3515,146494.5812,3674.2393,36415.8036,264.96,229.7952,946.3176,38361.6587,21484.0868,12520.3098,728.5206,864.0681,1529.4102,113.194,3200.477894,2752.02425,44028.53809,10385.81584,5573.874523,NA,NA,3894.071684
9,2019-01-14,25648.6841,40642.7356,7466.9614,14384.4329,2998.6014,3463.2076,4080.6308,4686.3835,3147.6169,3794.028,14062.697,4542.4724,3184.6268,20308.8271,12590.2346,5325.9081,4222.0139,10504.2774,4942.9987,NA,NA,8854.9284,42100.7639,27308.388,29339.9874,23795.1498,103330.6955,42.5544,95.0318,121.5839,149.7005,71.0231,44551.8509,14699.6843,23.6679,545.5056,251.9416,18892.9415,25061.5091,39028.6246,742.08,262.9593,142.3301,161.444,544.4226,286.8816,325.6742,307.2403,201.4529,101.4363,137.7406,624.2672,210.8295,59.6032,170.9897,354.5221,119.2333,1748.3712,283.5462,652.9914,222.6597,45179.3942,183.7139,5614.676,1063.1599,1182.3665,134.217,602.7023,3537.4563,231.6513,2227.2192,313.1716,848.1198,201.6953,1075.2159,818.4129,360.3872,329.0459,142.9652,578.9508,856.9872,6732.9328,14922.1406,18074.8041,4756.164,7368.747,5983.036,11479.7127,4514.5447,3312.8023,890.8879,3780.0269,12698.5351,8076.1756,611.4419,460.7415,1082.7161,9568.2114,63.692,115.8785,125.5778,37188.0646,164908.4552,73.4235,946.1259,154.8019,312.0506,146.4999,736.61,4450.0601,5648.4927,7371.6018,43628.482,16755.6391,35857.9777,28977.0744,97782.901,20685.9373,5964.6118,3512.2803,3671.9468,11630.3286,3386.3482,6670.3854,4048.5092,676.8469,11200.7213,5905.0971,3668.6642,15044.1106,3207.4743,10251.3474,5677.3986,NA,7895.1522,13063.3918,8108.6103,11055.1972,4136.1978,8322.5478,5525.864,46747.3774,17743.8499,4066.7909,20731.8096,18197.0827,NA,178574.4891,156901.1641,31727.0765,62462.5569,15717.9245,5095.6486,269453.8,3288.9585,4337.544,34197.6771,78073.582,20164.0108,6157.8555,28314.688,5174.0098,4253.726,3915.4269,8908.3791,8246.5755,207885.6213,145033.5064,3657.723,36377.6336,263.5615,229.3261,940.7442,38418.3031,21517.0853,12274.644,725.8395,862.3042,1508.4082,112.5074,3172.1919,2739.250307,42878.78637,10311.09596,5508.447555,NA,NA,3891.137365
10,2019-01-15,26005.7702,40914.8967,7499.0716,14699.529,3019.4337,3512.5812,4106.8386,4730.7939,3168.8933,3897.567,14485.6697,4727.1695,3220.8934,20739.3292,12757.5326,5427.9697,4309.3192,10770.0044,5191.4679,NA,NA,8957.2458,42657.1059,27879.9923,29831.4385,24129.4123,107169.6402,43.1586,95.0441,120.9406,149.2322,71.0323,45692.3867,14958.3298,24.0612,549.5732,252.817,18910.37,26080.0776,39900.8448,745.9341,264.1221,141.7215,160.9043,544.4932,290.1979,336.3287,314.1363,206.735,99.9239,137.7585,643.5589,211.3961,59.3187,171.7127,354.5681,117.3484,1761.8304,284.6451,659.3556,224.876,45545.6791,183.7377,5694.7175,1063.2977,1182.5198,133.8894,598.4282,3518.4043,232.8604,2237.8684,313.8865,847.358,202.9545,1075.3553,815.3464,362.4818,328.1319,142.9837,585.7849,860.9418,6771.2156,14791.4165,17812.5042,4814.9675,7404.796,6116.3643,11547.3114,4548.9511,3372.4671,892.8311,3817.0436,12731.7737,8057.2294,616.2132,459.4616,1096.9562,9937.5396,63.9045,116.5693,124.4523,37790.1901,166296.5985,72.5375,919.737,154.1002,312.4063,146.0567,742.3508,4513.322,5742.271,7433.6559,43891.3671,16955.3052,36352.131,29968.6623,99828.654,20549.3181,6127.1811,3578.5941,3701.2409,11855.7592,3481.749,6730.8094,4147.011,678.439,11212.4836,5967.1904,3745.32,15474.5817,3286.5394,10330.413,5728.8882,NA,8055.6711,13365.344,8204.946,12138.7784,4289.1762,8538.2347,5945.3927,47410.9989,17887.5714,4124.0914,21095.9118,18264.6825,NA,180437.376,160627.6557,32591.6549,63290.262,16053.3232,5190.1434,271635.9246,3345.6589,4402.8276,35564.7288,79744.1875,20793.0428,6314.4463,28605.8196,5178.7453,4295.5925,4087.1667,9167.333,8316.1149,211360.0068,146300.8443,3688.7623,36601.1201,264.1675,229.7512,943.7798,39042.9836,21649.527,12463.009,730.7095,865.976,1532.9885,111.1553,3258.407928,2795.68407,43597.5957,10119.11751,5609.883597,NA,NA,4049.73143
