,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.404277192493699,0,0.147952970443062,0,0,0,0.0300196147706783,0,0,0,0,-2.77555756156289e-17,-2.77555756156289e-17,0,0.37646829901409,0,0,0,0,0.13503559626054,0,0,-6.93889390390723e-18,0,-0.0500687887035449,0,0,0,0,0,0,0,0,0,0,-0.084245903626447,0,0,0,0.0181965356890774,0,0,0,0,0,0,0,0,0,0,-0.15284246958704
X002142.CH.EQUITY,0.110175883059312,0,0,0.138954903815952,0,0.530277483645278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168032167534149,0,0,0,0,0,0,0,0,0.016695419834912,0,0,0,0,0,0,0,0.0336508099668432,0,0,0,0,0,0,0,0,0,-0.293364093328108,0,0,-0.230273336908766,0.131872448690463,0
X600000.CH.EQUITY,0,0,0,0.23244063259372,0,0.497122816116914,0,-0.12949695597199,0,0,0,0,0,0.476295209783668,0,0,0,0,0.0819664397999686,0.318916904494367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120348140829165,0,0,0,-0.434100152886692,0,0,0,0,0,0,0.0371339524104568,0,-0.325861785688557,0.298203075162686,0
X600015.CH.EQUITY,0.000987708692402423,0,0.104608076375753,0,0,0,0,0,0,0.101245816799712,0.1227335707459,0,0,0,0,0,0,0.0732083432782445,0,0.146955815498411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109850964772545,0,0,0,0,0,0,0,0,0,0.111348693833599,0,0,0.0213882755175789,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0711074919411655,0,0.123591890022523,0.0646573830663557,0,0,0.0688104433830406,0,0,0.240488343290752,0.138640689618182,0,0,0,0.00513992605992922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204110039743276,0,0,0,0.0746023977861221,0,0
X600036.CH.EQUITY,0.16745383371933,0.0619125016065565,0,0,0,0,0.0115989066483146,0,0.277046221795862,0,0,0,0,0,0.155825589319342,0,0.070278882066454,0.10738591792351,0,0,0,0,0.0387482272618333,0,0,-0.0641545603984231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048161348789048,0,0,0,0.0415583472356165,0.0544664903340583,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.161425396194536,0,0,0,0,0,0.552192416729874,0,0,0,0,0,0,0,0,0,0,0,0.000439439890113326,0,0,0,0,0,-0.0270205653846534,0,0.159693908723104,0,0,0,0,0,0,0,0,0,0,0.0121998877938844,0,0.208923069131334,0,0,0,0,-0.0356389841143509,0,-0.0903615625546052
X600926.CH.EQUITY,0,0,0,0.113543751722909,0,0,0.280978340333291,0,0,0,0,0,0.194754942785759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12337794964168,0,0,0,0,0,0,0,0,0,0,0.213329524097499,0.0767173945776315,-0.0801942235284655,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.371202451887233,0.03440793207454,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.106692551015002,0,0.183035346685442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145864126633846,0,0.0584472930761656,0,0.108882552873053,0,0,0,0,0.212141777784696,0,0
X601166.CH.EQUITY,0,0,0.0713035390560431,0,0,0,0,0.0716872413857846,0,0,0,0.0446329610303659,0,0,0,0.226376523806629,0,-8.67361737988404e-19,0,0.0745387229671098,0,0,0,0,0,0,0,0.203540605948595,0,0,0,0,0.00168448324576226,0,0,0,0,0,0,0,0,0,0,0,0.0470431652691945,0,0,0,0.016260962252682,0,0.0213922502969767,0
