,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.243976684487192,0,0.393846680422089,0,0,0,0,0.0942586335587862,0,0,0.124896863004833,0,0,0,0,0,0,0,0,0,0,-0.0801633644259425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540641619898236,0,0.0200204086183328,0,-0.114900928353057
X601939.CH.EQUITY,0.353791421540678,0,0,0.286601351968235,0,0,-0.0959479525322683,0,0,0,0.00278722568582004,0,0.14003912170522,0,-0.0647215099805626,0,0,0,0,0,0,0,0,0,0,0.0316028462518218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201203167573779,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0
X601288.CH.EQUITY,0.471879253187457,0,0,0,0.258436590348419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872096066330468,0,0,0,0,0,0,0,0,0,0,0.0273853112060436,0,0.0348668748460026,0,0,0,0,0,0,0,0.070908069805574,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.204072113378696,0,0.244051552427889,0,0,0,0,0,0.254130854228771,0,0,0,0,0,0.359153940983017,0,0,0,-0.026773003452572,0,0,0,0,0,0,0,0,0,0.0317846612790967,0,0,0,0,0,0,-0.0977361974023646,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0848830532417251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557390271476776,0.244771196892593,0,0,0.130178129753047,0,0,0,0.134188793917976,0,0,0,0,0,0,0,0,0,0,0,0.146694390539244,0.0443609212679704,0,0
X5.HK.EQUITY,0,-0.186366754529783,0,-0.0883498032383362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18774726112234,-0.770209367233429,0,0,0.493172841957858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43725526548338,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0833302159674313
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.130035062254154,0,0,0,0,0,0.15144290824808,0,0.204307058444381,0,0.136260355006342,0,0,0,0.115968006873821,0,0,0.0712809612543647,0,0,0,0,0,0,0,0.0355023437708839,-0.0259827260313646,0,0,0,0,0,0,0,0,0,0,0.00187093389209956,0,-0.0511085227159562
X601658.CH.Equity,0,0,0,0.0982079283223801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323482638010229,0,0,0,0,0,0,0.362658254610878,0,0,0,0.13177825132357,0.0591302938770112,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0
