,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.037693847889974,0.0380297024473073,0,0,0,0,0.0559092168133782,0.0811081916251016,0,0.309379837580303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629893141968129,0,0,0,0,0,0,0.283297911096056,0.14171500021468,0,0,0,0,0,0,0,0,0,0,0,0.0931513686731437
X002142.CH.EQUITY,0.0652128621470399,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.367232676881715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126087033367729,0,0,-0.0286914985633807,0.141360404581797,0.00940517423942538,0,0,0,0,0,0,0.184797276630173,0,0.0671147596107946,0,0
X600000.CH.EQUITY,0,0,0,0,0.211360211566508,0,0,0.00674955285614679,0.126158322792761,0,0.344275093042138,0,0.0316459979699748,0,0,0.151243972605683,0,0,0,0,0.121993815832826,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.495281783284107,0.0112339796761546,0,0,0,0,0,0.168343548519787,0,0,0,0,0,-0.0321254064279525,0,0,0,-0.00647925618960346,0,0,0,0,0,0,0,0,0,0,0,0.0434830111069567,0,0,0,0,0,0,0,0,0.287358314912748,0,0,0,0,0.0518258611822233,0,0
X600016.CH.EQUITY,0,0,0,0.0321148187925973,0,0,0,0.157022891041757,0.0302023884859413,0.0379488986039106,0.263013722894718,0.0205729164013696,0.0333615363595603,0.0577715896136813,0,0.352637444648211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0,0.482748274082596,0,0,0,0,0,0,0,0,0,0.0657031325461493,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.111977250385092,0,0.0272084479906553,0,0,0,0,0,0,0.155661062946182,0.0334974831253887,0,0,0,0.0692586079473511,0,0,0,0,0,0,0,0.16928078269861,-0.0447814764720303,0.00999019769621069
X601166.CH.EQUITY,0.208086070522623,0,0.0239976671827584,0.165877330002924,0,0.219046610993463,0,0.0285330307343184,0,0,0,0,0.303758182779025,0.00227193049192061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301429223892917,0,-0.0447902195551647
X601169.CH.EQUITY,0,0,0.202994727054853,0.27128388579741,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.196280165976078,0.0261887990235979,0,0,0,0,0,0,0,0,0.108583033301136,0,0,0,0,0,0,0,0.171750061204539,0,0,0,0,0,0,0.046229133497838,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0773207841338106,0.23783953985089,0.146140531464101,0,0,0,0,0,0,0,0,0,0,0,0.370325158991036,0.185527243989721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0313542755628403,0,0,0,0,0,0,0,0.0860013731576829,0,0.0923650667735809,0.362536353541869,0,0,0.303981868387866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841883080146213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253713449888357
