,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.134394591482391,0,1.73472347597681e-18,0,0,0.263755557597834,0,0.00566694093330845,0,0,0,0.210470154126664,0,0.0133188112716853,0,0,0,0,0,0,0,0.231967434385886,0,0,0,0,0,0,0,0.130188554381459,0.0398468833293762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0840173053137913,0,0,0,0,0.773108279990121,0,0,0,0,0,0,0,0,0,0,0.0555401396134539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214533512558754,0,0,0,0,0,-0.110009357232315,-0.0768196892020253,0,-0.0664392905995233,0,0,0,0,0,0,-0.0467320511327718,0,0,-0.0671759586160702,0
X600000.CH.EQUITY,0,0,0,0.137537311901901,0,0,0.148369064362896,0,0.108722724956356,0,0.498654823672593,0,0,0,0,0,0,0,0,0,0.119964146990068,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.169925623056087,0,0,0,0,0.243068932006442,0,0,0,0,0.0823058900490417,0.00290942156071051,0.0989164449968405,0.17675836867048,0,0,0,0,0,0,0,0,0,0,0.0874413845945442,0,8.67361737988404e-19,0,0,0,0,0,0,0.0503339126810777,0,0,0,0,0.0642404102808533,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.177703596953674,-1.73472347597681e-18,0,0,0,0.300980273269667,0.137504214287677,0,0.0591335641324423,0,0,0.140910355560672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877854442436389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962997498331379,0,0,0,0,0
X600036.CH.EQUITY,0.138334776525814,0,0,0,0,0,0.256754621159119,0,0,0,0,0,0.138416277639904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176988177741805,0,0.149510717197881,0,0,0.0182991700414004,0,0,0,0.158439509901476,0,0,0,0.0443159433333492,0,0,0.137918650396408,0,0,6.93889390390723e-18,0,0,0,0,0
X601166.CH.EQUITY,0.121419391624981,0,0,0,0,0.238809323632104,0,0,0,0,0,0,0.474453094597308,0.239236612426609,0,0.0448129952285384,0,0,0,-0.0252591678915347,0,0,0,0,0,0,0,0,0,0,0,0,0.072420995380351,0,0,0,0,-0.138505019221971,0,0,0,0,-0.0169177298002226,0,0,0,0,0,0,0,-0.0185270981652146,-0.0624709618164049
X601169.CH.EQUITY,0.0431275992613509,0.00441937921425729,0,0.306513812299906,0,0,0,0,0,0,0.156129202731752,0,0.0135551416184952,0,2.16840434497101e-19,0.0616005131577443,0,0,0,0.0684299554865747,0,0.0934181259494426,0,0,0,0,0,0,0,0,0,0,0,0.250928861663322,0.0268195225527266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.155392959104203,0.236624940740917,0,0,0,0,0,0,0,0,0,0,0.237840547994029,0,0,0.0154469227879424,0,0,0,0.182748287073981,0,0,0,0,0,0,0,0,0.0517188022253034,-0.0351935535334948,0,0,0,0,0,0,0,0,0,0.0781144842467746,0,0.0358145683196044,0,0,0,0.0434309903933726,0,0,0,0,0.0161722276726049
X601288.CH.EQUITY,0,0,0,0,0,0,0.00720834235628135,0,0,0,0,0.343810954999637,0,0.0265988538551602,0.489634439346994,0,0,0.00912834783656238,0,0,0,0,0,0,-0.0256200364369287,0,0,0,0,0,0.035388384290611,0,0,0,0,0,0,0.100453284862768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
