,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.296546312660487,0,0,0.123849574125007,0,0,0,0.222602081067343,0,0,0,0,0,0.135184059366459,0,0,-0.0316194757756104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165929889470931,0,0.0568860878568276,0,0,0,0.118261730894412,0,0,-0.157594039436394,0,0,0,0,0,0,0,-0.0585527588013177,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.269366217658958,0.197490481120008,0,0,0,-0.0197172072929016,0,0,0,0,-0.229128006426757,0,0,0,0.0503832781541034,0,-0.0221313802822733,0,-0.0274158661566028,0,0,0,0,0,0,0,0,0.194827924272823,0,0,0,0,0,0,0.140320181952804,0,0,0,0,0,0,0.170855807712948,0,0,-0.183127308678036
X600000.CH.EQUITY,0.151666209624978,0,0,0,0.181311563709168,0,0,0,0,0.100937563575461,0,0,0,0,0,0.183860990146835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772102571357743,0,0,0,0.00601804942085287,0,0,0,0,0,0,0,-0.100402386585519,-0.0569012680418137
X600015.CH.EQUITY,0,0,0,0,0,0,0.0689886382070853,0,0,0,0.00178938074902863,0,0,0,0,0.157535230195826,0,0,-0.0231764955433593,0,0.230082715235667,0.0658058913200779,0,0.12568986992115,0.0893786838783893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107522175094796,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0557075316352123,0,0,0,0,0,0,0.0730212207759161,0.474789177273614,0,0,0.10785833364832,0.0203844727783757,0,0,0,0.227054401555879,0,0,0,0,0,0,0,0,0.0851197706201066,0,0,0,0,0,-0.00116499725382751,0,0.000573360929394365,0,0,0.0326028159207242,0,0,0,0,0,0,0,-0.0989900799766309,0,0,1.35525271560688e-20,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.129456949661218,0.0495744581332614,-1.73472347597681e-18,0.354696468357425,0.250745167118856,0.0314826518505799,0,0,0,0,0,0.0519917986906347,0,0,0,0,0,0,0,0.0371157169383615,0,0,0,0,0,0,0,0,0.01916923777855,0,0,0,0,0,0,0,0.105993608191841,0,0,0,0,0,0,0.0290863319821364,0,-0.074521917888213
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.131793149233136,0,0,0,0,0,-1.38777878078145e-17,0,0.6098730659636,0,0.0726307432262617,0,0,0,0,0,0.0821827359488817,0,0,0,0,0.208627645109863,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286571265361011,0,0,0,0.0570810471723876,0.0214313645279313
X600926.CH.EQUITY,0,0.186004189063979,0,-0.0889779438200975,0,0,0,0,0,0.504193822358844,0,0,0,0,-0.066483289878255,0.166427476714149,0,0,0,0,0,0,0.050907181169193,0,0,-0.151463128180971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754099420296501,0,0,0,0
X601009.CH.EQUITY,0,0.057436984557716,0,0.219334262829875,0,0.112517519417526,0.112681740608438,0,0,0.0581284110857732,0,0.035655388144007,0,0,0,0,0,0,0,0,0,0.0272681026194013,0,0,0,0,0,0,0,0,0,0.0120369978421649,0,0,0,0,0.0397287991860389,0,-0.0240658260673179,0,0,0,0.19408282004295,0.0333764756714956,0,0,0,0,0,0,0,-0.117465718494058
X601166.CH.EQUITY,0.482177463435563,0,0,0,0.012451231649118,0.0856407353464243,0,0.301615054668451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460697774448888,0,0,0.0549627556322972,-0.146304064081101,0.177745533974786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465639417302248,0,0.0649497828814386,0.0180783678663078,0,0,-0.0906664477204854
