,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.111592529656632,0,0,0,0.0376876048781735,0,0,0.171768056313048,0,0,0,0,0,0.296758763743702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202455516672025,0.0409513952983755,0,0,0,0,0,0,0,0,0,0.158209067392089,0.0299331298860071,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,1.38777878078145e-17,0,0,0,0,0.483024982750154,2.77555756156289e-17,0.0607750368792458,0,0,0,0,0,0,0,0,0,0,0,0,0.0572780868734717,0,0,0,0,0,-0.287298249340331,0,0,0,0,0,0,0,0,-0.0136252267442487,0,0,0,0,0,0.182255965225784,0,0.22750612730582,0,0,0,0,0,0,-0.0951561375429347,0,0.0834459215612661
X600000.CH.EQUITY,0.0262283576542158,0,0,0,0,0,0,0,0.0966399575407016,0,0.0770438981207147,0,0.468846870938318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442551912576746,0,0,0.109372241689468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.00439692332457911,0,0.317736824354412,0,0,0,0,0,0,0.287114551284038,0,0,0,0,0.0302407284496754,0,0,0.159104406917282,0,0.0753224054989826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812671173509042,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0409855930763677,0.0581705726993903,0,0,0.210367973602953,0,0,0.236686099944468,0,1.73472347597681e-18,0.241648903841996,0,0,0.100655543220795,0,0,0,0.0344788634108916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360296569258687,0.0485995993117491,0,0,0
X600036.CH.EQUITY,0.253713348142834,0.0232611512815151,0,0,0,0,0,0,0.235628132605391,0,0,0.0433577748163525,0,0,0.0557411212270389,0,0,0,0,0,0,0,0,0,0.0995861431721077,-0.0739945580038781,0,0,0,0,0,0,0,0,0,0.0472908088565689,0,0,0.070948665531305,0,0,0,0,0,0,0,0.178287748963869,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.287054756987353,0,0,0,0,0,0,0,0,0,0.198078228833391,0,0,0.376789668577861,0,0,0.0107453835951514,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122948338067229,0.128497291663351
X601009.CH.EQUITY,0,0,0.00996342605622764,0.0620471302024439,6.93889390390723e-18,0,0,0,0.20932084684307,0.41401757172798,0,0,0.105477019015131,0,0,0.120847935045464,0,0.00207616003951388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.217618444496089,0,0.405877596828595,0,-5.55111512312578e-17,0,0,0,0,0.368139472552973,0,0,0,0,0,0,0,0,0,0,0.0575515130883934,0,0,0,0,0,-0.0145649783803256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506052995951154,-0.0508166516066924
X601169.CH.EQUITY,0.0341493880849858,0,0,0.3252956106461,0,0,0,0.0389527518228369,0,0,0.0313843592284059,0,0.119844156078673,0,0.0105715859877531,0,0,0.0281356365089388,0,0.0318546414963374,0,0,0.052592746943385,0,0,0,0,0,0.078523173878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192436139482384,0.0813342453674963,0,0,0,0,0,0,0,0
