,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.170202597118815,0,0,0.00212388466594993,0.209934818911317,0,0,0,0,0,0.160500192312898,0,0,0,0,0,0.00165515851160449,0,0,0,-0.360335081510699,0,0,0,0,0.310220535730587,0,0,0,0,0.329895782908925,-0.0676190409489122,0,0,0,0,-0.0279679853025155,0,0,0,-0.0810849128115913,0,0,0,0,-0.0323461213442182,-0.130712681502612,0,0,-0.104880349721411
X002142.CH.EQUITY,0.575121588717245,0,0,0,0.0727392127278064,0.140448156876678,0,0,0,0,0,0,0,0,0.0117068128434465,0,0,0,0,0,0,0,0.068975884379845,0,0,0,0,0,0,0,0,0,0,0,0,0.0370210971147766,0,0,0.000922640909123396,0.022096954877336,0,-0.0703294020206715,0,0,-0.0978433874067642,0,0,0,0,0,0
X600000.CH.EQUITY,0.188311744066744,0,0,0.0310309409246451,0,0,0.214379750702779,0.024394428345042,0,0.00528266121291085,0,0,0,0,0,0.0901284717410294,0,0,0,0,0,0,0,0,0,0,0,0.216181133438698,0,0,0,0,0,0,0,0,0,0,0,0,0.0447080690777294,0,0,0,0,0,0,0,0,0,-0.169392601847364
X600016.CH.EQUITY,0,0,0,0,0.0106425268567891,0.191570449731376,0.443143310632869,0,0,0.261556612266156,0,0.00392275678493318,0,0,0,0,0,0.106922592445404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441560521223491,0,0,0
X600036.CH.EQUITY,0.0987732282610638,0,0,0.348049986226155,0,0,0.0847117617147754,0,0,0,0,0.135982719794624,0,0,0.0442995454475561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136698686721869,0,0,0.0210467796604289,0,0,0,-0.121888960264077,0,0,0,0,0,-0.0569935013558255,-0.08091839922957
X601166.CH.EQUITY,0.509547762620479,0,0,0,0,0,0,0,0,0,0,0.136697785279356,0.127645940374439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243838288765891,0,-0.032802905749984,0,0,-0.134279493874118,0,0,0.0102032883764921,0,0,0,0.0757812690592766,0,0,0.102057125993356,0,0,-0.0591194097846771,-0.0595616715245465,0,0.0867639010016495,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.744633589792972,0.0605051514553078,0,0,0,0,0,-0.0221663603799044,0,0.157305772899879,0,-0.0441254889573192,-0.0335811864577487,0,0.0438750986218517,0.0783751766022228,0,0,0,0,0,0,0,-0.07650000666302,0,0,0,0,0,0.160238752036905,0,0,0,0,-0.144236826802185,0,0,0,0,0,0,0,0,0,-0.112347986053391,0,0,0
X601229.CH.EQUITY,0,0,0,0.139230984112896,-8.67361737988404e-19,0,0,0,0,0,0,0.0519168824866217,0.127919995750581,0,0,0.109681863992701,0,0,0,0.133253598726032,0,0,0,0,0,0,0,0,0,0.0613514469741485,0,0,0.0131188010241803,0,0.0441876683717155,0,0,0,0,0,0.00425632665467226,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0640345422805861,0.0904419700626919,0,0,0.0377961484710014,0,0,0,0,0,0.0513361903913748,0.195100686791131,0.480741750364778,0.00894193967166426,0,0,0,-0.0237132469113353,0,0,0,0,0,-0.0273616579706996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980448459722399,0,0
X601328.CH.EQUITY,0,0,0.0368452218293677,0.172055495806232,0,0,0,0.141879594279379,0,0,0.351552367557134,0,0.0257158189075517,0.202302323345339,0,0,0.0173570097499389,0,0,0,0,0,0,0,0,0,0,0.0695584470835739,0,0,0,0,0,0,0.0332744054463396,0.00562143242091049,0,0,0,0,0,0,0,0,0,0.0441492190561566,0,0,0,0,0
