,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.171147726569389,0,0.187738558732765,0,0,0,0,0.220166798011784,0.0141589020342748,1.38777878078145e-17,0,0,0,0,0,0,-0.0229011116476289,0.300061802456953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616040833107051,0,0,0,0
X601939.CH.EQUITY,0.485074997144526,0,0,0,0,0,-0.0489415319176751,0,0,0.0162567276146473,0.192073346073159,0,0.229653245654086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001499998150963,0
X601318.CH.EQUITY,0,0,0,0.0321213818926957,0,0,0,0,0,0,0,0.200559640592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679713648815,0,0.129161941660656,0,0.126923969560266,0.207894405275204,0,0,0,0
X601288.CH.EQUITY,0.385360881136195,0.108974981009898,0.0844937832078749,0,0.130265210865369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554338233829023,0.0290051415922028,0,0,0,0,0,0,0,0,0.0912713570669926,0,0.0219478121290044,0.00619166422471781,0,0,0,0,0,0,0,0.0493846973907177,0.00190577912272622,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.248854775547611,0,0,0,0,0,0,0.272271928104213,0.319475892174068,0,0.0792001873706583,0.0637261750270589,0,0,0,0,0,0,0,0,0.0160306818110122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0211413813980339,0,0,0,3.46944695195361e-18,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0.121981815693567,0,0,0,0,0,0,0,0,0,0,0,0.0842579929057074,0,0,0,0.0583539278655333,0,0,0,0,0,0,0,0,0,0.261039941330605,0
X1299.HK.EQUITY,0,0,0,0,0,0.0877600594556086,0,0,0,0,0,0,0,0,0,0,0,0.162497098862323,0,0,0,0,0.108839215231967,0,0,0,0,0,0.108000164957437,0,0,0.0772373275500631,0,0,0.221767790917182,0,0,0,0,0,0,0,0,0.00909374701867537,0,0,0,0.17600856883933,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169617082777284,0.3250170272373,0,0,0,-0.242291955950635,0,0,0,0.939154961498683,3.46944695195361e-18,-0.796010583982141,0,0.610497813484587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29211382643375,0,0,0,0,0,-0.231403616351476,0,0,-4.33680868994202e-19,-0.0297520046527792
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785699540376721,0.28418234839203,6.93889390390723e-18,0,0,0,0.302161093784325,0,0,0.0380002572944291,0,0,0,0,0,0,0,0.044437784711224,0,0,0,0.0958790370412898,0,0,0,0,0,0,0,0,0.0295194255446447,0
X601658.CH.Equity,0,0,-0.151312420024241,0.304620291278506,0,0,0,0.102917453672467,0,0,0,0,0,0,-0.222771074341683,0,0,0,0,0,0,0,0,0.0141620933605642,0,0,0,0,0.77691815596305,0,0,0,-0.12889276887786,0,0,0,0,0,0,0,-0.134970301807955,0,0,0,0,0.720402259644358,0,0,0,-0.125104364128716,-0.0386558286984595
