,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.2486320569376,0,0,0,0.134121481174213,0.306949741490994,0,0.46085100360982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826104604161008,0,0,0,0,0,0,0,0,0,0,0,-0.115427043078878,0,0.0798331160199329,0,0,0.0649901711808081,0.106576878324897,0,0.0489862052333931,0,0,0,-0.00705990802375163,0,-0.110532212274949,-0.0336638822720439
X002142.CH.EQUITY,0.020065711503331,0,0,0,0,0.311864122742462,0.224014562391761,0,0,0,0.0492181103331578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623439421735725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163920372055693,0,0,0.136514918588728,0,0,0,0,-0.0344746754004574,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0924105746637413,0,0,0,0,0,0,0.44456037920724,0,0,0,0,0,0,0,0,0,0,0.00349699259486539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875284794163842,0,0,0,0,0,0,0,0.0271904095985185,0
X600015.CH.EQUITY,0,0.0878551836400526,0,0,0,0,0,0.154090469024071,0.204637480725048,0,8.67361737988404e-19,0,0.183423509486283,0,0,0,0.134352714137116,0,0,0,0,0,0,0,0,0,0,0.0631740915043696,0.181827965532895,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0308662448494689,0,0,0,0,0.0422094799623317,0,0,0,0,0.0353988339206023,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.130167117089183,0,0,0,0,0.257504157886752,0,0.0769367616505295,0,0,0.0239979859288721,0,0,0,0,0,0,0,0,0,0,0,0,-0.276331361549837,0,0.0266921117002048,0.206342440294735,0.627841392325099,0,-0.263081353405893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.251322783708458,0.253272268640937,0,0,0,0,0,0,0,0,0,0,0,0.0995877313804767,0,0,0,0.200019708084575,0,0.0468973732138701,0,0,0.0264140765289834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237749699933911,0,0,0,0,0,0,0.106300570184212,0.282000183652171,0,0,0.00656484968306659,0
X600926.CH.EQUITY,0,0.288934223473478,0,0.0236626158969773,0,0,0,0,0,0,0,0,0,0,0,0,0.0139617213308026,0,0.122987115604293,0,0,0,-0.00477949338561192,0,0,0,0,-0.05774894374987,0.304109383175504,0,0,0,0,0,0,0,0,-0.13273560843745,0,0,0,0,0,0,0,0,-0.021719891218505,0,0,-0.058024274391507,-0.0926800499768538
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0654627498770279,0.31737642268767,0,-6.93889390390723e-18,0,0.12832957270862,0,0.0118342796824224,0.0373524012224199,0,0,0,0,0,0,0.111673608026595,0,0,0,0,0,0.053012761965212,0,0,0.249945003597536,0,-0.123530610047016,0,0,-0.282696670712059,0.0875892578011744,0,0,0,0.0934287986180243,0,0.116505467941171,0,0,0
X601166.CH.EQUITY,0.105350445813094,0.13942576007148,0,0,0,0.092965325662471,0.0210960519643533,0,0,0,0,0,0,0,0.374058434498195,0.0975762193842374,0,0,0.03197270149984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857342747353828,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.113936372281204,0.05729629451816,0,0,0,0,0.0283079389565949,0,0.239725943258156,0,0.00843271919798298,0,0,0,0,0.143038178373102,0.0808735094350649,0,0,0,0,0,0.0533343888032349,0,0,0,0,0,0,0.00893751499275711,0,0,0.075383559217451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
