,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.224470580445319,0,0,0,0,0,0,0,0,0.0913457895364535,0.135767581586524,0,0,0,0,0,0.168658555478582,0,0,0,0,0,0,0.0821180561428026,0,0,0,0,0,0,0,0,0,0,0.29998979969649,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.190318808792278,0,0,0,0,0,0,-0.00164817201185189,0,0,0,0,0,0,0,0,0,0,0.431856430861432,0,0,0.154069886026977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567641847600604,0,0,0.0695512092485399,0,0,0,0,0,0,0,-0.138590793591846,0.116931969146495,-0.0353356258506311,0
X600000.CH.EQUITY,0,0,0,0,0.372846356936095,0,0.0104178144848426,0,0,0.00359121422964243,0.0730436019833506,0,0.119545061739948,0,0,0,0,0.148502192672939,0,0.113570993410572,0,0,0,0,0,0,0,0,0.0995706749420253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.415224540033616,0.372385652601122,0,0,0,0,0,0.00669399816271737,0,0,0,0,0,0.195657178005496,-0.0416431677652505,0.01049816177522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10849783025343
X600016.CH.EQUITY,0,0,0,0.0855806483250063,0,0,0,0,0,0.115739460882138,0,0.0305859476351838,0.298029998564004,0,0,0,0,0.32408911130759,0,0.114452159044325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.323112484726593,0,0,0,0,0,0,0,0,0,0.0213245875747887,0,0,0,0,0.008416768239486,0.128474409108354,0,0.131792268184393,0,0,0,0,0.0410288787641234,0,0,0,0.171725125103693,0,0,0.000783887682764609,0,0,0.125474552006624,0,0.0152320216187081,0,0,0.0539056247991517,1.73472347597681e-18,0,0,0,0
X600919.CH.EQUITY,0,0.00211554626115114,0,0,0,0,0,0.245270890647318,0,0.321941258690737,0,0,0,0,0,0,0.0199809433625689,0.0470976698329241,0.00238825217020669,0,0,0,0,0,0,0,0,0,0,0,0.197950613940012,0,0,0,0,0,0,0,0,0,0,0,0,0.0921256048498896,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.111685119270024,0,0.0360973168824423,0,0.365021303761479,0,0,0,0,0,0,0.00738732281713205,0,0.0261271367874492,0.100497402793582,0,0,0,0,0.180914749015144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336433793986149,0,0,0,0,0.00785691189100437,0,0,0,0.0264879040908722,0,0,0,0,0,0
X601166.CH.EQUITY,0.128815757244916,0,0,8.67361737988404e-19,0,0.128592476695079,0,0.0458936752562697,0,0,0,0,0.0232710460514818,0,0.222913210860407,0.201833442204234,0,0,0,0.129804118398155,0,0,0,0,0,0,0.0560480165198867,0.0731026854990667,0,0,0,0,0,0,0,0,0,0,0,0,0.0201287702933106,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.114207633584459,0,0,0.239337558480524,0,0,0.157088147648323,0,0,0,0,0,0.0329844681712113,0,0,0.078633525383885,0,0,0.00224669750620359,0.365137982154301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
