,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.244275657620644,0,0,0,0,0,0,0,0.0260988612514074,0,0,0.0360581631478834,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.413014345399576,0,0,0,0,0,0,0.182749935806874,0.0668410758600508,0,0,0,0,0,0,0,0,0,0,0,0.0149754966165876,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0334118935276956,0,0,0,0,0,0,0,0.339326608366647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175853987125117,0,0,0,0,0,0.0136810857565637,0.0126865301453207,0.172653416775459,0,0.0596827648246386,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.401022222864898,0,0,0.0514891468773301,0.0826557447385071,-8.67361737988404e-19,0.181738882383794,0,0,0,0,0.115384165282083,0,0,0,0,0,0.0961769096915029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.267888691736042,0,0,0,0,0.173367835045865,0,0.190180196460447,0,0,0,0,0,0,0.0016950745698627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361279189375152,0,0,0,0,0.002416529369301,0.0450742542480844,0,0.0652509562165945
X600016.CH.EQUITY,0,0,0,0.0610694274207866,0,0,0,0.079848670155879,0.116523137788588,0.114712266384847,0.294480807579191,0,0.0363914771424091,0,0,0.279522231325846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357814409082544,0.0091896182946132,0,0
X600036.CH.EQUITY,6.93889390390723e-18,0.0833242399998119,0,0,0,0,0.411344444837843,0,0.00130541562506508,0,0,0,0,0,0,0,0,0.0523347399657583,0,0,0.264347201019873,0,0,0.059642864826389,0,0,0,0.126443798391761,0,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0223175516960456,0,0.0366347425216245,0,0,0.160076559477695,0,0.225621587664065,0,0.0198970982599064,0.00612625259964492,0,0.308950712217964,0.0848720096098829,0,0,0,0,0,0,0.0872522324261777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695483977994973,0,0,0
X601169.CH.EQUITY,0,0.0282082676667088,0.0762893418233007,0.356622003402722,0.186965565561608,0,0,0,0,0,0,0,0,0,0,0.0957117409050304,0.0445786882835916,0,0,0,0,0,0,0,0,0.209061431773915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331729403636009,0,0,0,0,0,0,0,0,0,0.00447520813776406,0,0
X601229.CH.EQUITY,0,0,0.196009524015499,0.201133496742117,0,0,0,0,0,0,0,0,0.177919844273353,0,0,0,0.313827264161137,0,0,0,-0.0153410163625893,0.176407478045172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441342632647435
X601288.CH.EQUITY,0.000782066774519762,0,0,0,0,0,0,0,0.115182746824345,0,0.077144882562641,0.358758324459628,0.0162591390166873,0,0.303991538148294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100534343428992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032917962324954,0
