,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.0281499057295823,1.38777878078145e-17,0,0,0,0,0,0,0.328750042251968,0,0,0.156774882479503,0,0.135090931756897,0,0,0,0,0,0,0,0,0,0,0.0819321923128877,0,0,0,0.123202371965976,0,0,0,0,0,0,0.142151344242193,0.110465570430994,0,0,0,0,0,0,0,0,0,0,0,0.0829893179567636,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386414610968122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143693138904466,0.171546778859573,0.0260037045510104,0,0,0,0,0.0309900628125541,0,0.17145608242434,0,0.0435367543777417,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.475155115472215,0,0,0,0.00435039989938639,0,0.0603396691026176,0,0,0,0,0.202741273557144,0,0,0,0,0,0.0458558704386017,0,0,0,0.0374800071437949,0,0,0.0889772138675284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.271005960623533,0,0,0,0,0.178283199271299,0,0.185814503035466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000569823991116438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362709420580148,0,0,0,0,0,0.0458825316096247,0,0.0653411251574576
X600016.CH.EQUITY,0,0,0,0.0611139693323205,0,0,0,0.079809106694336,0.116413035226462,0.114984628424116,0.294672843021682,0,0.0364160758778678,0,0,0.279982773863765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360416689073983,0.00920699672702345,0,0
X600036.CH.EQUITY,0,0.0838465304239906,0,0,0,0,0.409099221973553,0,0,0,0,0,0,0,0,0,0,0.052591849550942,0,0,0.260910072878029,0,0,0.058348062604756,0,0,0,0.12224713286293,0,0,0,0.0210302853051232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.216005119855575,0,0.16005826122423,0,0,0.014402750183733,0,0,0,0.254328781081582,0.0376448427325054,0,0,0.0177812520278991,0,0,0,0.0304864547790406,0,0,0,0,0,0,0,0,0,0,0,0,0.25610632062272,0,0,0,0,0,0.0198073970133109,0,0,0,0,0,0,0,0,0,0.00115104973730315,0.0168643861434953,0,0
X601169.CH.EQUITY,0,0.0378040716293934,0.0599290582979802,0.390295344417923,0.127105176284708,0,0,0,0,0,0,0,0,0,0,0.0834107714437282,0.0120135227704112,0,0,0,0,0,0,0,0,0.233554119253835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831490477616359,0,0,0,0,0,0,0,0,0,0.0106921147226998,0,0
X601229.CH.EQUITY,0,0,0.199070622754832,0.181888593380309,0,0,0,0,0,0,0,0,0.183872659934575,0,0,0,0.310001831173907,0,0,0,0,0.179600513583297,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410855696583768
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.359563287717216,0,0,0.333383978161132,0,0,0,0,0,0,0,0,0,0.0889530352218781,0,0,0,0,0.0424349657741772,0,0,0.113968074249409,0,0.0119878446414719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290212489393424,0
