,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.312802779342529,0,0,0.248147844058203,0,0,0,0.196240761227392,0,0.000796119252850167,0,0,-0.0278590001129501,0.102124157018193,0,0,-0.00611051540611004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197249294801153,0,0.0646781943297117,0,0,0,0.102057809598199,0,0,-0.200796393610105,0,0,0,0,0,0,0,-0.0735057624849716,8.67361737988404e-19,0,0
X002142.CH.EQUITY,0.00418731026176617,0,0,0,0,0,0,0.315991052350455,0.224369994094909,0,0,0,0,0,0,0,0,-0.245472462252543,0,0,0,0.0651472263409846,0,0,0,0,0,0,0,0,0,0,0,0,0.138033655471776,0,0,0,0,0,0.0262369598751976,0.0816498159930641,0,0,0,0,0,-0.0303192407687273,0.114210343489704,0,0,-0.256191295258343,0.0748830418641061
X600000.CH.EQUITY,0.151541643404442,0,0,0,0.186368730486385,0,0,0,0,0.0995573061501828,0,0,0,0,0,0.180316255084742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806335077879408,0,0,0,0,0,0,0,0,0,0,0,-0.0935635284162201,-0.0584042204299449,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.120379159426395,0,0,0,0,0,0,0,0,0.0784512634153946,0,0,0,0,0.273494680973533,0,0,0.121533807657242,0.0558364042600298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102229422151666,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0818168652205439,0.465897066536028,0,0,0.192988680830951,0.029265764587107,0.153920948220037,0,0,0.0822873919898798,0,0,0,0,0.0693308934761242,0,0,8.67361737988404e-19,0.0213796781736837,-0.0985773732694668,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653656648443593,0,0,0,0,0,0.0152309290221116
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00466787225020752,0.137187600611753,0.307233343074535,0.26124993562791,0.0886033396255415,0,0,0,0,0,0.052357828730658,0,0,0,0,0,-0.067235013814323,0,0.0839348940924134,0,0,0,0,0,0,0,0,0,0,0,0,0.0350860273514624,0,0,0.0122200064807374,0.0798710755659917,0.0440835925258049,0,0,0,0,0,0.0213368204569659,0,-0.0552768599970533,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.16895339900682,0,0,0,0,0,0,0,0.624918209071289,-2.77555756156289e-17,0,0,0,0,0,0,0.141700879074078,0,0.0598608713919075,0.0920191355254414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517508367159017,0,0,0,0,0.121893222343278,-0.0844027978358058
X600926.CH.EQUITY,0,0.13148863560968,0.0465658526050497,-0.0547028506435233,0,0,0,0,0,0.614378237395457,0,0,0,0,-0.230858176674747,0,0,0.0901538147438306,0,0,0,0,0.0157442001103104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0797667456101452,0,0.161527671301169,0,0.190638513812382,0.129974723368151,0,0,0,0,0.0375187301246803,0,0,0,0,0,0,0,0,0,0.0123460321003689,0,0,0,0,0,0,0,0,0,0.0101976607226488,0,0,0,0,0.0110215718318899,0,-0.0280638265209947,0,0,0,0.220177040222018,0,0,0,0,0,0,0,0,-0.0785787723592292,0
X601166.CH.EQUITY,0.467856674942699,0,0,0,0.0313940805309421,0.119067716896485,-0.0204170086700644,0.306783293183925,0,0,0,-0.00924628701938887,0,0,0,0,0,0,0,0,0,0,0.0399491332702933,0,0,0.0369169761465922,-0.110351903640723,0.135452582968088,0,0,0,0,0,0,0,0,-0.000795183970962821,0,0,0,0,0,0,0,0,0,0,0.0822002386383725,0.0317677844260688,0,0,-0.0972101184314147,-0.0250704966644667
